"WhatsApp","control","curso_verificacion","curso","verificacion","curso_pooled","verificacion_pooled","blockid1","edad","gender","education","journalist","knowledge_verify","know_to_verify","know_fact_checkers_sum","freq_use_whats","freq_use_social","fuentes_principales_sum","cuentas_social_infor_sum_1","cuentas_social_infor_sum_2","cuentas_social_infor_sum_3","freq_desc_comp","freq_analyze","freq_veri_compar","knowledge_verify_end","recent_cases_sum_end","know_to_verify_end","know_fact_checkers_sum_end","fuentes_principales_sum_end","cuentas_social_infor_Nontrad_end","cuentas_social_infor_trad_end","freq_desc_comp_end","cree_falsa_do_1_end","cree_falsa_do_3_end","cree_falsa_do_4_end","freq_analyze_end","freq_veri_compar_end","cree_falsa_do_index_end","cuentas_social_infor_Nontrad","cuentas_social_infor_trad","freq_tipos_1","freq_tipos_2","freq_tipos_3","freq_tipos_4","freq_tipos_5","freq_tipos_6","confia_1","confia_2","confia_3","confia_4","confia_5","confia_6","knowledge_plat_1","knowledge_plat_2","knowledge_plat_3","knowledge_plat_4","knowledge_plat_5","knowledge_plat_6","problemas_1","problemas_2","problemas_3","problemas_4","problemas_5","problemas_6","characts_false_1","characts_false_2","characts_false_3","characts_false_4","characts_false_5","characts_false_6","characts_false_7","characts_false_8","characts_false_9","characts_false_10","forms_verify_1","forms_verify_2","forms_verify_3","forms_verify_4","forms_verify_5","forms_verify_6","case1_hyp_2","case2_hyp_2","case3_hyp_2","case1_hyp_1","case2_hyp_1","case3_hyp_1","freq_tipos_1_end","freq_tipos_2_end","freq_tipos_3_end","freq_tipos_4_end","freq_tipos_5_end","freq_tipos_6_end","confia_1_end","confia_2_end","confia_3_end","confia_4_end","confia_5_end","confia_6_end","freq_plat_false_1_end","freq_plat_false_2_end","freq_plat_false_3_end","freq_plat_false_4_end","freq_plat_false_5_end","freq_plat_false_6_end","knowledge_plat_1_end","knowledge_plat_2_end","knowledge_plat_3_end","knowledge_plat_4_end","knowledge_plat_5_end","knowledge_plat_6_end","problemas_1_end","problemas_2_end","problemas_3_end","problemas_4_end","problemas_5_end","problemas_6_end","characts_false_1_end","characts_false_2_end","characts_false_3_end","characts_false_4_end","characts_false_5_end","characts_false_6_end","characts_false_7_end","characts_false_8_end","characts_false_9_end","characts_false_10_end","forms_verify_1_end","forms_verify_2_end","forms_verify_3_end","forms_verify_4_end","forms_verify_5_end","forms_verify_6_end","case1_hyp_2_end","case2_hyp_2_end","case3_hyp_2_end","case1_hyp_1_end","case2_hyp_1_end","case3_hyp_1_end","case1_hyp_3_end","case2_hyp_3_end","case3_hyp_3_end","complete_both","temas_2","temas_2_end","freq_plat_false_9_end","confia_9_end","avoid_mis_1_end","avoid_mis_2_end","knowledge_plat_11_end","avoid_mis_4_end","freq_tipos_9_end","avoid_mis_3_end","freq_plat_false_1","freq_plat_false_2","freq_plat_false_3","freq_plat_false_4","freq_plat_false_5","freq_plat_false_6","freq_tipos_7_end","freq_tipos_8_end","confia_7_end","confia_8_end","freq_plat_false_7_end","freq_plat_false_8_end","knowledge_plat_9_end","knowledge_plat_10_end","edad25","edad35","edad45","edad55","edu7","edu8","edu9","edu10","consumption_baseline","trust_baseline","false_baseline","characts_index","knowledge_identify_baseline","index_mec_importance_baseline","forms_index","index_know_verify_baseline","hyp_sharing_index","index_sharing_baseline","ver_beh_baseline","index_false_trust_baseline","trust_end","false_end","index_false_trust","index_mec_importance_end","characts_index_end","forms_index_end","index_mec_attention","index_know_identify","index_know_verify","index_consumption","index_sharing","index_verifying","false_traditional_end","false_social_end","trust_traditional_baseline","trust_social_baseline","trust_traditional_end","trust_social_end","consumption_traditional_baseline","consumption_social_baseline","consumption_traditional_end","consumption_social_end"
0,1,0,0,0,0,0,"31_a",41,1,11,0,3,3,0,6,6,5,0,0,5,2,4,3,3,0,3,0,4,2,0,1,1,0,0,3,2,-1.43940817773726,0,3,6,2,6,6,6,6,5,5,2,2,2,5,0,0,1,1,1,0,3,5,5,5,5,5,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,3,2,2,2,5,5,6,1,4,6,6,5,5,5,1,2,2,5,2,3,3,3,3,1,0,1,1,1,1,0,5,5,5,5,5,5,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,5,1,2,2,1,5,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,-0.727499612963263,-0.178619396920862,-1.22038232107998,0.8,0.0119249851236966,0.00634468407589312,0.666666666666667,-0.332198746451803,1.4483944801238,-1.54845905255733,-1.09680774432478,-0.727650570926092,-0.987019934334146,-1.45416576336507,0.694209061251715,0.609943275416286,0.6,0.666666666666667,-1.11133996491052,-1.08542730126205,-0.663485779388096,-1.49385521741848,-0.963996526834953,-1.94309525872812,-0.0719951363739945,-1.65684842218881,0.634104826449818,-0.715802405082378,0.131255828754198,-0.896743112777727,0.522374008102982,-1.41401945833318,-0.403389407045974,-1.39104296976647
0,1,0,0,0,0,0,"40_a",51,1,11,1,5,4,3,6,6,5,0,0,5,2,4,5,4,5,4,3,5,4,1,3,1,0,0,3,3,-1.43940817773726,0,5,2,5,5,5,5,5,5,5,1,1,1,1,0,0,0,1,1,1,5,3,4,5,5,5,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,5,3,5,1,1,1,3,6,6,3,6,6,5,5,5,1,1,3,2,2,2,4,4,3,0,0,0,1,1,0,4,2,5,5,5,5,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,5,5,5,1,1,1,3,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,-0.384860142957233,1.49879965971453,1.25685030716652,0.6,2.29090662571925,0.0205202119160341,0.666666666666667,1.49684965424608,-1.03905194077693,0.394017655130433,1.12062262900252,1.75246287631361,2.93929572644463,1.81897778887555,1.49677021679616,-0.224594055528206,0.6,0.666666666666667,-1.11133996491052,1.5411203338279,1.05013114553146,-0.24346925509662,1.69622146106758,-0.868240892191538,1.3204821284788,0.987356733048979,0.129206826233573,1.78820852020606,2.2198685927002,0.809931336880792,-0.100855143725816,-0.366644911075185,0.96748451512952,-0.939238078773556
0,0,1,0,0,1,1,"2_a",20,1,8,0,4,4,0,6,6,3,0,0,5,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,6,3,5,2,5,5,4,4,3,3,3,4,0,0,0,1,1,0,5,5,5,4,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0.915292833255048,-0.470824180654238,-2.20418645076726,0,0.685220872576076,0.214947444651595,0.666666666666667,0.238977175085652,0.967090643788301,-1.18056969756623,0.0119074423388698,-1.31633105548561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.472463105345656,-1.03053111398625,NA,NA,0.496981567459985,0.337761781736396,NA,NA
0,0,1,0,0,1,1,"37_a",33,0,9,1,4,4,3,6,5,4,0,0,5,4,4,4,3,0,3,0,5,0,2,3,0,1,0,4,3,0.829689782144332,0,3,6,6,5,6,6,3,4,4,4,1,1,2,0,0,1,1,1,1,4,5,5,5,5,5,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,4,5,2,3,2,6,5,4,5,4,4,4,5,3,1,1,2,2,2,2,4,4,4,0,0,0,0,1,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,4,4,5,4,3,4,5,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0.96212406845351,2.31889230582782,-0.710757952208051,0.4,0.621313747788539,0.32197872537174,1,2.01052267359687,0.00448297111730296,0.667650194052778,0.0119074423388698,1.80316094174308,1.90272374385728,2.06045868152652,0.0124204649843043,0.609943275416286,0.2,1,0.122593857040489,-0.231265334528797,-0.125265210088629,1.07285373031063,-2.19190864133785,-0.868240892191538,1.3204821284788,1.16748836655489,0.977361105561901,1.35035207692914,0.875341978821895,1.24372032503835,1.4077649053427,-0.35547904831634,0.855003384418973,0.0494372180855193
0,0,1,0,0,1,1,"13_a",35,0,8,0,3,3,2,6,6,5,1,0,3,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,5,5,5,5,6,5,5,5,4,4,4,4,1,0,1,1,1,1,5,5,5,5,5,5,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,4,5,3,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,-0.020596657846407,-0.10150471279045,-0.230670756716597,0.2,-0.550964370880391,0.637612766667587,0,-0.520963132379776,0.485786807452802,0.855981429880076,1.12062262900252,-0.152318278843669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64390082688231,-1.78311626616704,NA,NA,0.802914058604895,-0.826370424057041,NA,NA
0,0,1,0,0,1,1,"19_a",22,0,5,1,4,4,3,6,6,0,0,0,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,2,4,3,6,4,3,1,4,1,4,1,0,0,1,1,1,1,5,5,5,5,5,5,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,5,2,3,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,-1.54345568187491,0.237430686163407,0.261231308127045,0.8,1.01983254397987,0.637612766667587,0.666666666666667,1.49684965424608,-0.0764442681059299,0.770680126785028,1.12062262900252,0.441757756278098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.342547623629952,0.482271452671615,NA,NA,-1.64188176898934,-0.00391915884370594,NA,NA
0,0,0,0,1,0,1,"17_a",24,1,9,0,2,2,0,6,5,5,0,0,5,4,3,3,3,0,2,0,4,2,0,1,0,0,1,3,3,0.922818607372304,0,5,5,1,1,6,5,4,5,4,3,2,3,4,1,1,0,0,1,0,5,5,4,4,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,4,2,2,4,2,4,5,4,5,5,4,4,3,3,3,3,4,4,3,2,4,3,4,1,0,0,0,0,0,4,4,5,4,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,3,2,2,2,2,5,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,-2.03974259188867,0.0647455178288185,-1.71228438592362,0.2,-1.53599747017306,0.286767438534403,0.333333333333333,-1.41704768734005,0.00448297111730296,0.667650194052778,-1.09680774432478,-0.644915684649333,-0.915067026266485,-0.625081743246509,-1.28081610513861,-0.414632152525243,0.2,0.333333333333333,-1.11133996491052,-1.48348753761102,-1.72281006793112,-0.0983121383054753,-1.3256896683199,-0.868240892191538,-0.0965919184993939,-0.943546392548644,0.81231832273034,-0.71325831765028,0.116079754128018,-1.30205059796357,-1.72741127165435,-0.248600338673432,0.281627254964968,-0.38461382065464
0,0,0,0,1,0,1,"10_a",23,1,8,0,2,3,2,6,6,3,1,1,2,1,5,3,2,0,2,0,3,0,1,1,1,0,0,4,3,-1.43940817773726,3,1,2,3,5,2,6,3,4,5,5,4,2,5,0,0,0,1,1,0,5,5,5,5,5,5,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,5,5,3,1,1,2,3,2,4,3,6,2,4,5,3,2,3,3,3,2,3,5,5,3,0,0,0,1,1,0,5,5,5,5,5,5,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,5,3,5,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,-0.0422173179530823,0.79914139282622,0.261231308127045,0.4,0.27377145736428,0.637612766667587,0.333333333333333,-0.00729011302898063,-0.557748104441429,-0.530092290679069,-1.09680774432478,0.905207495382242,0.24097070171197,1.59059099954169,-0.522237206788343,0.609943275416286,0.4,0,0.122593857040489,-0.172143206009288,-2.26103063723059,-0.48855385248085,0.948682951290185,-0.868240892191538,0.103364308682847,1.70095801114455,1.80894360971387,-1.35034799775432,0.875341978821895,-0.48432618909407,-0.708044035647629,0.583729875432435,-0.948855403360745,0.326091361348535
0,1,0,0,0,0,0,"10_a",23,1,8,0,2,2,0,6,6,2,0,0,5,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,6,4,6,6,6,3,3,4,1,1,1,1,0,0,1,1,1,1,5,5,5,5,5,5,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,5,3,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0.806749798463553,0.651320207714761,1.25685030716652,0.4,-0.188654463614589,0.637612766667587,1,-0.389701648638462,-1.03905194077693,0.394017655130433,0.0119074423388698,1.01418351594782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.877188112471519,1.78820852020606,NA,NA,1.12956290002479,-0.35547904831634,NA,NA
0,0,0,1,0,1,0,"13_a",34,0,9,0,4,4,1,6,6,3,1,0,4,2,5,5,4,1,4,1,1,0,1,2,1,0,0,4,4,-1.43940817773726,1,0,6,4,5,5,6,4,5,5,4,2,1,3,0,0,1,1,1,1,4,5,5,5,5,5,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,5,5,5,1,1,1,6,3,5,6,6,6,3,2,2,1,1,2,2,3,3,4,4,3,0,0,0,1,1,1,5,1,5,5,5,4,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,5,5,5,1,1,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0.326567790091322,2.2494739707444,1.25685030716652,0.6,0.820573145884205,0.32197872537174,1,1.17194102082326,-1.03905194077693,0.394017655130433,1.12062262900252,2.55191718807222,0.260916732447209,0.820805186806574,-0.0431306882665815,-0.380637852070236,0.6,0.666666666666667,0.122593857040489,1.59127016242232,0.255122341747463,-0.983196241025934,0.963308016198934,0.206613474345045,-0.0719951363739945,0.987356733048979,1.64390082688231,0.595222837316261,-1.08592478111073,1.24372032503835,0.800576013420892,-0.473523620718094,0.554780552199158,-1.70737532979699
0,0,0,0,1,0,1,"9_a",23,0,8,0,3,3,0,5,5,5,0,0,5,4,4,5,3,0,3,0,0,1,0,3,0,1,0,4,5,0.829689782144332,0,1,1,5,5,4,4,4,2,4,4,2,2,2,1,1,1,1,1,1,5,5,5,5,5,5,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,3,2,2,1,1,1,1,4,4,3,4,4,3,3,4,2,2,2,3,3,3,4,4,3,1,1,1,1,1,1,5,5,5,4,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,4,5,3,2,1,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0.384839984840688,0.940396738186704,-1.22038232107998,0.6,-0.780976779969098,0.637612766667587,0.666666666666667,-0.332198746451803,-1.03905194077693,1.50645883676723,1.12062262900252,0.359028912647179,0.987563240071174,-0.256762869525777,1.14372054390449,0.503315644531743,-0.2,0.333333333333333,0.122593857040489,-1.84345439738444,-1.20170634868756,-0.477740631380054,-0.638373353192662,1.28146784088163,-0.485900003681113,-0.05008155358264,0.297650670792532,0.597766924748359,0.338012713209213,0.404623851694952,-0.40211154450272,0.680729636182811,-0.893035137082277,0.561528718767809
0,0,0,1,0,1,0,"26_a",29,1,9,0,3,3,0,6,5,5,1,0,4,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,6,6,4,3,6,2,4,5,2,1,4,1,0,0,1,1,1,1,5,4,5,4,5,5,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,2,3,4,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,1.61489238372448,0.196410917646596,-0.716665386884145,0.6,0.415589040182641,0.193667276121473,0.333333333333333,-0.845871765802598,-1.03905194077693,0.394017655130433,0.0119074423388698,-0.246323302967637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.294249609065133,0.482271452671615,NA,NA,1.0787780187388,0.701774447834189,NA,NA
0,0,1,0,0,1,1,"32_a",28,1,9,0,2,2,0,6,6,3,1,0,4,3,3,3,3,0,3,3,4,1,0,1,1,0,0,3,3,-1.43940817773726,1,0,6,5,6,5,6,4,4,4,3,3,3,4,1,1,0,0,1,1,4,4,5,5,5,5,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,3,3,3,3,3,3,6,6,6,6,6,6,4,4,3,3,3,3,3,3,3,4,3,3,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,4,2,2,2,2,2,4,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0.977586766647973,-0.470824180654238,-0.72257282156024,0,-1.13233341511412,0.0852478196502459,0.333333333333333,-1.41704768734005,1.04801788301153,-0.727379039480075,-1.09680774432478,-0.703434629342348,-0.255676990116326,-0.903633268584393,0.190829551583601,-3.16883233706215,0.2,1,-1.11133996491052,-1.1410151053477,1.06724799558737,0.165674164023148,0.113436043104888,-0.868240892191538,-0.485900003681113,-0.777865263844012,0.472463105345656,-1.03053111398625,0.495710866474956,-0.868261609806007,1.4331573459857,-0.473523620718094,1.82754870931053,-1.70737532979699
0,0,0,1,0,1,0,"2_a",20,1,8,0,2,2,0,6,5,1,1,0,3,3,3,4,3,0,3,0,1,0,1,3,0,1,0,3,3,0.829689782144332,2,0,4,5,4,6,4,6,3,3,4,4,3,3,0,0,1,1,1,1,5,5,5,4,5,4,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,2,2,3,1,1,1,4,5,4,4,3,4,3,4,2,2,3,3,2,1,3,4,4,3,0,0,1,1,1,0,5,5,5,5,5,5,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,5,4,4,3,3,2,3,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,-0.27909888987958,-0.246156377130667,-1.21447488640388,0.2,-0.387913861710255,0.387598392442422,0.333333333333333,-1.41704768734005,-1.03905194077693,0.950238245948833,0.0119074423388698,-0.611707592466545,-0.853699572945781,1.33400980547454,-1.89955981303713,0.609943275416286,0,1,-1.11133996491052,-1.32633702241873,-0.125265210088629,1.07990112789875,-0.99751754317261,-0.868240892191538,1.10653348835393,0.694451704479205,0.310821384241494,-0.909947467045309,-0.326662556416852,-0.48432618909407,0.172670771224088,-0.494568432369471,0.281627254964968,0.739534007166824
0,1,0,0,0,0,0,"2_a",20,1,8,1,2,2,0,6,6,0,0,0,5,5,5,5,2,0,2,0,0,1,2,2,0,1,0,5,5,0.829689782144332,0,1,6,6,6,6,6,6,4,4,2,2,4,2,0,0,0,1,1,1,5,5,5,5,5,5,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,4,4,4,2,2,2,4,6,6,5,5,4,3,2,1,1,2,2,5,2,5,5,5,5,0,0,0,1,1,1,5,5,5,5,5,5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2,2,5,2,2,2,5,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0.347691382432214,-0.589806475733006,0.26713874280314,0.6,1.07595430861456,0.637612766667587,0.666666666666667,-0.903374667989257,0.00448297111730296,1.22387078487118,1.12062262900252,-0.471466024043294,-0.86680103709214,-0.244261119302033,-0.653946680500651,0.609943275416286,0.2,1,1.35652767899149,0.349508309432105,-0.646368929332187,0.948954917012125,-0.895184079855956,1.28146784088163,-2.33087133090907,1.71540851594583,-0.0324348948705893,-0.272857786941269,-1.60807797209723,0.788559272406889,1.73675179194661,-1.41401945833318,1.25417257985652,-0.38461382065464
0,1,0,0,0,0,0,"31_a",31,1,7,0,3,3,0,6,6,2,0,0,5,3,4,3,3,0,3,0,3,0,4,3,0,1,0,3,3,0.829689782144332,0,5,6,4,4,1,4,6,5,5,4,1,4,4,0,0,0,1,1,0,5,5,5,5,5,5,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,5,4,2,2,4,4,6,4,5,3,6,6,4,4,4,2,2,4,2,2,2,3,3,3,0,0,0,1,1,0,5,5,5,5,5,5,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,5,5,2,2,2,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,1.19087776525158,0.527044536955368,-0.236578191392692,0.4,0.678755563065845,0.637612766667587,0.666666666666667,-0.332198746451803,0.967090643788301,-0.624349106747826,-1.09680774432478,0.336243070042038,0.70929843510116,0.0847800091419792,0.231143790074236,0.609943275416286,-0.2,0.333333333333333,-1.11133996491052,-0.374652898288022,-1.20170634868756,-0.114507577868195,-0.52141482496726,-0.868240892191538,1.3204821284788,-1.10949559388875,1.64390082688231,-0.831297877159123,1.01786405746146,-0.462954124620167,0.471589126816988,0.679442722316498,0.869378750065395,-0.939238078773556
0,0,1,0,0,1,1,"19_a",21,0,8,0,2,2,3,6,6,5,0,0,5,1,5,4,5,0,5,3,5,0,5,2,0,0,1,3,3,0.922818607372304,0,5,2,4,6,4,4,1,3,3,3,3,3,3,1,0,0,0,0,0,3,1,3,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,3,4,2,2,2,4,5,6,5,6,5,4,4,2,2,3,2,3,3,3,3,4,5,0,0,1,0,0,0,5,5,5,5,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,3,2,1,1,4,5,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,1.77866160297225,-0.610922262152753,-0.224763322040503,0.2,-1.73308267242444,-2.15877064826029,-0.333333333333333,-1.18652124688122,0.00448297111730296,-1.00101157840242,0.0119074423388698,-0.591254164974907,-0.248067742969952,0.171359646249817,-0.684064208446403,0.609943275416286,0.2,0.333333333333333,-1.11133996491052,-1.18986860059337,1.03301429547556,-0.175264159379592,-1.19410607518575,-0.868240892191538,-0.485900003681113,0.295997785229034,-0.194076615974751,-0.592674670709338,-0.0264423245115453,-0.0505372009365105,-0.0754627030828194,1.73927004619965,0.939574381990286,-1.13499721942532
0,0,0,0,1,0,1,"30_a",43,1,9,0,1,1,0,6,5,3,1,0,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,4,5,6,6,5,4,4,4,4,4,4,0,0,0,1,1,0,5,5,5,4,4,5,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,4,4,2,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,-0.523651597273853,-0.622930882889098,-0.728480256236335,0.2,-0.33047204643295,0.25774723405214,0.666666666666667,-1.47455058952671,0.00448297111730296,-0.444790987584021,-2.20552293098844,-0.789102702039673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.977361105561901,-1.78311626616704,NA,NA,0.499319612643988,-1.06117265499424,NA,NA
