"","WhatsApp","control","curso_verificacion","curso","verificacion","curso_pooled","verificacion_pooled","blockid1","edad","gender","education","journalist","knowledge_verify","know_to_verify","know_fact_checkers_sum","freq_use_whats","freq_use_social","fuentes_principales_sum","cuentas_social_infor_sum_1","cuentas_social_infor_sum_2","cuentas_social_infor_sum_3","freq_desc_comp","freq_analyze","freq_veri_compar","knowledge_verify_end","recent_cases_sum_end","know_to_verify_end","know_fact_checkers_sum_end","fuentes_principales_sum_end","cuentas_social_infor_Nontrad_end","cuentas_social_infor_trad_end","freq_desc_comp_end","cree_falsa_do_1_end","cree_falsa_do_3_end","cree_falsa_do_4_end","freq_analyze_end","freq_veri_compar_end","cree_falsa_do_index_end","cuentas_social_infor_Nontrad","cuentas_social_infor_trad","freq_tipos_1","freq_tipos_2","freq_tipos_3","freq_tipos_4","freq_tipos_5","freq_tipos_6","confia_1","confia_2","confia_3","confia_4","confia_5","confia_6","knowledge_plat_1","knowledge_plat_2","knowledge_plat_3","knowledge_plat_4","knowledge_plat_5","knowledge_plat_6","problemas_1","problemas_2","problemas_3","problemas_4","problemas_5","problemas_6","characts_false_1","characts_false_2","characts_false_3","characts_false_4","characts_false_5","characts_false_6","characts_false_7","characts_false_8","characts_false_9","characts_false_10","forms_verify_1","forms_verify_2","forms_verify_3","forms_verify_4","forms_verify_5","forms_verify_6","case1_hyp_2","case2_hyp_2","case3_hyp_2","case1_hyp_1","case2_hyp_1","case3_hyp_1","freq_tipos_1_end","freq_tipos_2_end","freq_tipos_3_end","freq_tipos_4_end","freq_tipos_5_end","freq_tipos_6_end","confia_1_end","confia_2_end","confia_3_end","confia_4_end","confia_5_end","confia_6_end","freq_plat_false_1_end","freq_plat_false_2_end","freq_plat_false_3_end","freq_plat_false_4_end","freq_plat_false_5_end","freq_plat_false_6_end","knowledge_plat_1_end","knowledge_plat_2_end","knowledge_plat_3_end","knowledge_plat_4_end","knowledge_plat_5_end","knowledge_plat_6_end","problemas_1_end","problemas_2_end","problemas_3_end","problemas_4_end","problemas_5_end","problemas_6_end","characts_false_1_end","characts_false_2_end","characts_false_3_end","characts_false_4_end","characts_false_5_end","characts_false_6_end","characts_false_7_end","characts_false_8_end","characts_false_9_end","characts_false_10_end","forms_verify_1_end","forms_verify_2_end","forms_verify_3_end","forms_verify_4_end","forms_verify_5_end","forms_verify_6_end","case1_hyp_2_end","case2_hyp_2_end","case3_hyp_2_end","case1_hyp_1_end","case2_hyp_1_end","case3_hyp_1_end","case1_hyp_3_end","case2_hyp_3_end","case3_hyp_3_end","temas_2","temas_2_end","freq_plat_false_9_end","confia_9_end","avoid_mis_1_end","avoid_mis_2_end","knowledge_plat_11_end","avoid_mis_4_end","freq_tipos_9_end","avoid_mis_3_end","freq_plat_false_1","freq_plat_false_2","freq_plat_false_3","freq_plat_false_4","freq_plat_false_5","freq_plat_false_6","freq_tipos_7_end","freq_tipos_8_end","confia_7_end","confia_8_end","freq_plat_false_7_end","freq_plat_false_8_end","knowledge_plat_9_end","knowledge_plat_10_end","edad25","edad35","edad45","edad55","edu7","edu8","edu9","edu10","consumption_baseline","trust_baseline","false_baseline","characts_index","knowledge_identify_baseline","index_mec_importance_baseline","forms_index","index_know_verify_baseline","hyp_sharing_index","index_sharing_baseline","ver_beh_baseline","index_false_trust_baseline","trust_end","false_end","index_false_trust","index_mec_importance_end","characts_index_end","forms_index_end","index_mec_attention","index_know_identify","index_know_verify","index_consumption","index_sharing","index_verifying","false_traditional_end","false_social_end","trust_traditional_baseline","trust_social_baseline","trust_traditional_end","trust_social_end","consumption_traditional_baseline","consumption_social_baseline","consumption_traditional_end","consumption_social_end","Age","Edu","weight1","weight2"
"77",0,0,1,0,0,1,1,"36_a",38,0,11,1,3,3,1,6,6,5,0,0,5,4,4,4,4,2,4,3,3,2,0,1,0,1,0,4,4,0.0797952827119486,0,3,6,5,5,6,6,4,2,2,1,2,2,3,0,0,0,1,1,1,3,4,5,5,5,5,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,4,4,4,2,2,1,4,6,5,3,6,3,4,4,2,1,4,3,3,3,3,4,4,3,0,0,0,1,1,1,4,4,5,5,5,5,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,5,5,2,2,1,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0.243190617739193,-1.61321719021947,0.211314893400341,0.6,1.39667546460383,-0.290517982701722,1,0.531252092306836,-0.456320008173235,1.06293981118607,-0.0367771585863697,-1.35005906613662,-0.937236112751408,-0.486385045809953,-0.00178612161146921,0.188024932521373,0.4,1,0.122593857040489,1.57015414633079,1.58835171483093,0.864873736264374,-0.361297732131223,0.206613474345045,-0.485900003681117,-0.395894315793173,-1.95407771392887,0.154647214893541,-0.0264423245115457,-0.555551821013602,1.07775005403761,-0.726761336365772,0.925199016343863,0.00975900131800809,"36+","Above Tertiary",0.707183333078768,0.607432188658205
"78",0,1,0,0,0,0,0,"36_a",31,0,11,1,3,3,2,6,6,5,0,0,5,2,4,4,3,0,3,3,5,0,5,3,0,1,0,4,5,0.0797952827119486,0,5,4,4,1,4,4,3,4,4,4,3,4,1,0,0,0,1,1,0,3,5,5,5,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,5,3,5,2,3,1,3,5,4,6,6,3,3,3,3,2,2,3,2,2,3,4,4,3,0,0,0,1,1,0,5,5,5,5,5,5,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,5,2,5,1,3,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,1,-0.475795667584269,0.740424255134065,1.21326499780014,0.6,0.808605882585182,-0.0739003980424085,0.666666666666667,0.41848920239666,-0.456320008173235,-0.0900027926886613,-0.0367771585863697,1.14811955968591,0.000449828217411392,1.16358345242464,-0.724897377813612,0.609943275416287,0.8,0,0.122593857040489,0.551956687067094,-0.547413712311022,-0.744980189514574,0.751035089188653,1.28146784088163,0.517269175989966,0.987356733048977,0.900120191193365,-0.1186292101359,-0.184140477777289,-0.0291651364626065,-1.26128458052709,1.02322881088009,-0.00506080976203534,-0.75837824970543,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"79",0,0,1,0,0,1,1,"39_a",44,1,10,1,2,3,1,6,6,3,0,0,5,5,4,3,3,0,3,1,5,0,2,5,0,1,0,4,3,0.0797952827119486,0,3,5,3,5,6,6,5,4,4,3,2,2,2,0,0,1,1,1,0,5,4,5,5,5,4,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,4,4,2,4,2,2,5,5,6,6,6,2,4,2,4,2,4,4,2,2,3,4,3,3,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,4,3,4,4,3,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,-0.882371801537091,0.994628277956518,-0.794217390888067,0.4,-0.882637090209964,0.393716688479087,1,0.531252092306836,1.15215043914631,0.33985633270421,-1.17196545361898,0.578184893392376,-0.890690352570331,-0.459045915486699,-1.14114530149615,-2.95322348819203,0.2,1,0.122593857040489,-0.00400906414598243,0.272239191803371,1.12546701342827,-0.814424929936295,-0.868240892191538,0.517269175989966,-1.17658575969532,0.393899811258145,0.608464228552303,0.258601832767577,-1.3732762298831,0.074756707709535,-1.06718863992948,1.22626244671729,-0.44204588967491,"36+","Above Tertiary",0.707183333078768,0.607432188658205
"80",0,0,0,0,1,0,1,"20_a",26,1,8,1,3,3,1,5,5,5,1,0,3,3,3,5,4,0,4,0,4,3,0,5,1,0,0,4,5,0.218872156190839,2,3,4,1,6,2,3,2,5,5,5,2,4,2,1,0,1,1,1,0,4,5,5,4,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,4,3,2,4,1,6,5,2,5,6,3,5,5,3,4,4,3,2,2,3,4,4,4,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,5,5,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,1.94436286891749,1.60998052167568,-0.291451248743863,0.2,-1.22571956600077,0.0870484556677733,0,-1.04850660855842,-0.456320008173235,0.486468509248706,1.09841113644624,1.31202594913295,-0.511803808450062,0.945278871087139,-1.84284009670013,-3.16883233706214,0.2,1,0.122593857040489,1.05642042730076,0.395838509154924,-0.308217191820787,1.29782403207752,1.28146784088163,0.517269175989966,0.34168101448633,2.07410895378687,-0.259439237691322,1.1755622107272,-1.70735808314941,-0.581619352535253,2.31126891204612,0.197056257393657,-0.502332499364284,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"81",0,0,1,0,0,1,1,"4_a",19,1,8,1,3,3,3,6,6,5,1,1,2,2,3,3,4,0,4,2,5,5,0,2,0,0,1,4,4,0.169530653116859,4,1,5,2,3,2,6,5,3,4,3,3,2,2,0,0,1,0,1,1,4,5,5,5,5,5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,3,4,3,2,2,4,6,6,5,3,6,5,3,5,2,2,2,3,3,2,3,5,5,4,0,0,1,1,1,1,5,4,5,5,5,5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,3,3,3,2,2,1,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,-1.0001410361493,0.471261189822527,-0.79063521099946,0.4,-0.270616232646051,0.324284244466197,1,1.35889877972999,1.01588270112434,-1.26512446107587,-1.17196545361898,0.134198513937213,-0.0537051791100354,1.25774589077215,-1.90607496304325,0.403633781391489,0.4,1,0.122593857040489,0.104736303170068,1.19084731293893,0.773798601744459,-0.101278072287937,0.206613474345045,0.103364308682846,0.949466825300373,0.0201023192161152,0.295457242448962,0.0529685559300891,-0.0291651364626065,-0.969618265265223,-0.0958631368844848,1.49857514579787,-0.622905718743031,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"82",0,0,1,0,0,1,1,"27_a",37,0,9,0,3,3,3,5,5,4,1,0,4,2,4,5,4,4,4,3,5,0,5,3,0,1,0,4,5,0.0797952827119486,3,2,4,4,3,3,6,3,4,4,4,4,4,3,0,0,1,1,1,1,4,4,5,4,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,4,4,2,2,2,5,6,3,4,5,4,4,4,2,3,3,3,2,2,3,3,3,3,1,1,1,0,0,0,4,5,5,5,4,4,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,3,5,4,2,2,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,-0.380538021427539,-0.249774512554925,0.211314893400341,0.2,-0.059839509904742,-0.224442893199076,0.333333333333333,0.305726312486484,0.034414228259289,-0.481710015484397,1.09841113644624,-0.0702901558239648,-0.856968734196091,-0.283721887308743,-0.480435598086448,0.0543988180224186,0.8,1,0.122593857040489,-1.36930419480374,1.58835171483093,0.301973541644235,-0.114416927288737,1.28146784088163,0.517269175989966,-0.710775098037442,0.900120191193365,-1.33927022355677,-0.0264423245115457,-0.868261609806006,-0.568050008360523,0.34216009448168,0.553939954045549,-0.128568070313496,"36+","Above Tertiary",0.707183333078768,0.607432188658205
"83",0,0,1,0,0,1,1,"39_a",47,0,9,0,1,2,0,6,6,5,1,1,3,1,3,2,3,1,3,3,5,2,0,1,0,0,1,3,3,0.169530653116859,2,0,6,4,6,6,6,6,5,5,2,4,1,4,0,0,1,1,1,1,4,5,5,4,5,5,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,4,4,5,1,2,2,6,5,6,5,6,4,4,5,2,4,2,4,2,3,3,3,4,3,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,5,4,4,2,3,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,-0.168897385163466,0.275026724000783,0.714081035544544,0.2,-0.895539969042322,0.0870484556677733,0.333333333333333,-1.51083994719909,-0.524453877184223,-0.604257538610018,-2.30715374865159,0.612599001469078,-0.665875331586479,0.421803213564032,-0.464532836142686,-3.16883233706214,0.4,0.666666666666667,-1.11133996491052,-0.399569884841166,0.529027426287911,0.898010739201762,-1.2047375065401,-0.868240892191538,-0.0719951363739975,0.521544575356764,0.555447813981217,-0.491232037850091,0.353188787835394,-1.23082496604404,1.0732269393127,-1.40761594349319,1.51295051144429,-0.818664859394803,"36+","Above Tertiary",0.707183333078768,0.607432188658205
"84",0,0,1,0,0,1,1,"29_a",31,0,9,0,2,2,2,6,5,4,1,1,3,3,3,3,3,1,3,1,5,2,1,3,0,1,0,3,3,0.0797952827119486,2,1,5,6,3,5,6,5,1,2,2,4,4,4,0,0,1,1,1,0,4,1,1,5,4,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,2,2,2,2,2,2,4,3,4,4,5,6,4,4,4,4,4,4,3,3,3,3,4,3,0,0,1,1,1,0,1,1,1,1,5,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,5,5,2,2,2,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,-0.545511258940036,-3.20482557845326,-1.79258531539926,0,-1.24888155277439,-1.41124351933768,0.333333333333333,-0.683193259775935,0.034414228259289,0.0947612864529698,-1.17196545361898,-3.52958245559933,-0.789712262722283,-0.713035106484334,0.230756235300887,-2.47046250851658,0.6,0,-1.11133996491052,-0.606165370226154,-1.34242251609503,-1.16853702488467,-0.114416927288737,-0.868240892191538,-0.485900003681117,-0.56880144491561,-1.82165482603568,-1.79308723721553,1.01786405746146,-2.14114707130697,0.434943337967547,-0.82435726416823,-0.347569140767506,-0.761232790374535,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"85",0,0,0,0,1,0,1,"31_a",50,1,8,0,2,2,2,6,6,5,1,0,4,2,5,5,3,3,3,1,5,0,5,4,0,0,1,5,4,0.169530653116859,1,1,1,6,4,5,6,6,5,5,4,2,4,5,0,0,1,1,1,0,5,5,5,5,5,5,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,5,3,1,2,2,1,5,6,6,6,6,6,5,5,2,1,2,4,1,1,3,4,3,3,0,0,0,1,1,1,5,5,5,5,5,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,5,4,5,1,1,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,0,-1.41982420979562,-0.208532258339353,-0.797799570776674,0.8,-0.516392627645537,0.627595122767267,0.666666666666667,-0.156607026154183,-0.456320008173235,-0.0900027926886613,1.09841113644624,-0.51167092790619,0.223172800971754,1.30600423160004,-0.624766670731723,0.609943275416287,0.6,0.666666666666667,1.35652767899149,1.56622590544698,-0.265981377496095,-0.176904946417313,1.01105474903194,0.206613474345045,1.52043835566105,0.446662584075846,1.56788857385165,-1.62089027866761,0.653409019740699,-0.079018703908231,-0.421289554795912,-1.16478456773194,1.54086064458352,-1.70737532979699,"36+","Above Tertiary",0.707183333078768,0.607432188658205
"86",0,0,1,0,0,1,1,"29_a",20,0,8,0,4,4,0,6,5,5,0,0,5,4,5,5,4,0,4,2,5,3,1,4,0,1,0,5,5,0.0797952827119486,0,5,3,5,2,2,6,4,4,5,3,1,4,1,0,0,1,1,0,1,5,4,5,5,5,5,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,5,2,5,1,2,1,3,5,3,1,5,4,4,4,3,1,4,1,3,2,4,5,3,4,0,0,1,1,0,1,3,4,5,5,5,4,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,5,3,5,1,2,1,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,-0.75520371276216,0.651041324805631,1.21326499780014,-0.4,-1.10171958597159,0.316103773900418,1,0.692524977146103,-1.01518811361675,1.51686358999782,1.09841113644624,0.917208231123083,0.435698966876357,0.228181704180943,0.884718938624913,-0.192927067736105,-0.6,1,1.35652767899149,-1.35038262491657,1.19084731293893,-0.0146855179911827,1.07047929797608,1.28146784088163,-0.699848643805987,1.14551410891474,0.687870701874405,0.507384762070782,0.495710866474956,0.312026155301517,-0.864239438347299,0.244564166679222,-0.334034373274694,0.639569180709942,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"87",0,1,0,0,0,0,0,"33_a",23,1,8,0,1,1,1,6,6,5,1,0,4,2,4,3,1,0,1,1,3,1,0,1,1,0,0,3,3,0.218872156190839,1,0,6,6,4,4,6,4,2,5,4,2,2,1,1,0,0,0,1,1,5,5,5,5,5,5,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,3,5,4,1,1,5,6,6,6,5,6,5,4,5,5,2,1,1,3,2,3,5,5,3,0,0,0,1,1,1,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,2,5,1,4,1,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0.64000929086402,1.46044353819679,-0.287869068855256,-0.4,-1.32634557904573,0.627595122767267,0.666666666666667,-1.1455265984166,0.947748832113351,-1.20290790505986,-1.17196545361898,1.14398773301222,3.26804957633868,1.59059099954168,1.94627666364098,0.609943275416287,-0.2,0.333333333333333,-1.11133996491052,-0.374591583644282,-1.84640938528267,0.759988812457452,0.0200471969278136,-0.868240892191538,0.103364308682846,1.70095801114455,0.446496097725564,1.06228124221107,1.9196483607949,1.29357389248398,1.08227316876252,-0.241098584843275,1.82754870931053,-1.13499721942532,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"88",0,1,0,0,0,0,0,"7_a",18,1,5,0,3,3,1,4,4,0,0,0,5,3,4,4,3,0,3,0,2,0,3,1,0,1,0,4,4,0.0797952827119486,0,2,6,5,5,5,6,6,4,3,4,1,2,4,1,1,0,0,0,0,5,4,5,4,5,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,5,3,1,2,3,5,4,2,2,4,5,3,4,1,2,2,3,3,2,3,5,4,3,0,0,1,1,1,0,5,4,5,5,5,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,5,5,5,1,1,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,-0.0256050444630463,0.798458402242513,-1.78900313551065,0.6,-1.61916451332018,0.0788679851019934,1,0.531252092306836,-0.0337196407516984,0.156977842468981,-0.0367771585863697,0.0898320971727784,-0.92856529156596,1.00153198561919,-1.44322004743424,0.403633781391489,0.2,0.666666666666667,0.122593857040489,-1.1410151053477,-0.663485779388098,-0.0865152009462244,0.112146671613798,0.206613474345045,0.103364308682846,1.16026386217141,0.606149300577105,0.0138371873381194,-0.848815747403352,-0.0291651364626065,1.07775005403761,-1.16478456773194,-0.404230005199583,0.501242109078439,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"89",0,1,0,0,0,0,0,"25_a",37,1,11,0,3,3,2,6,6,5,0,0,5,4,4,4,3,3,3,2,5,0,4,4,0,0,1,4,5,0.169530653116859,0,5,4,6,2,1,6,5,2,5,1,1,2,3,0,0,1,1,1,1,5,5,5,5,5,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,4,4,5,2,2,1,5,6,4,5,6,5,4,5,2,1,2,3,3,2,3,3,3,3,0,0,1,1,1,1,4,5,5,5,5,5,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,4,2,5,1,1,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,-0.202239149308737,-0.969802840965942,0.714081035544544,0.4,0.123282721377471,0.627595122767267,0.666666666666667,0.41848920239666,-0.456320008173235,1.06293981118607,-0.0367771585863697,-0.741087618680127,0.389184306543927,-0.270449325936234,1.31154113506489,0.394334426546171,0.6,1,0.122593857040489,0.429219864245259,0.669743593695375,-0.379762602344501,1.01105474903194,1.28146784088163,0.103364308682846,-0.072057307257129,-1.07216504208009,0.467654200996882,0.353188787835394,0.354770284249328,-0.212386492827421,0.146968238876764,0.882913517558208,-1.13499721942532,"36+","Above Tertiary",0.707183333078768,0.607432188658205
"90",0,1,0,0,0,0,0,"27_a",40,0,8,0,3,3,0,6,6,5,0,0,5,4,4,5,3,5,3,1,5,1,0,3,0,1,0,4,5,0.0797952827119486,0,5,6,6,5,4,6,5,4,5,5,2,2,4,0,0,0,1,1,1,5,5,5,5,5,5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4,3,4,2,3,2,6,6,5,2,6,5,5,5,4,1,4,4,2,2,3,4,4,3,0,0,1,1,1,1,5,5,5,5,5,5,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,5,4,4,1,2,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0.792884478895305,1.53125568182447,0.211314893400341,0.2,1.0304310020394,0.627595122767267,0.666666666666667,-0.409157485026492,0.034414228259289,0.671232588390337,1.09841113644624,1.51997586468695,0.372904238212109,0.991231539856475,0.127705823138342,0.609943275416287,0.6,0.666666666666667,0.122593857040489,0.757631666204258,-0.265981377496095,0.979996572478334,0.751035089188653,1.28146784088163,0.517269175989966,0.694451704479202,1.70031146174484,-0.299169798765222,1.6977154017137,-0.989340809171161,1.4288904548458,-0.581525888406982,1.49857514579787,-0.366859968401885,"36+","Above Tertiary",0.707183333078768,0.607432188658205
"91",0,0,1,0,0,1,1,"37_a",24,0,9,1,4,5,1,6,6,4,1,1,3,2,5,5,4,0,4,1,3,1,0,2,0,1,0,4,5,0.0797952827119486,2,0,6,6,5,6,6,4,4,4,2,2,2,2,0,0,0,1,1,1,5,5,5,5,5,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,5,3,4,1,3,1,6,6,3,6,6,4,4,4,3,3,3,1,2,2,3,3,3,5,0,0,1,0,1,1,4,5,4,5,5,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,5,4,4,1,2,2,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0.546992811359815,0.397171413857514,0.710498855655937,0.4,1.6314034628904,0.627595122767267,0.333333333333333,0.628272082165017,-1.01518811361675,0.363920986123086,1.09841113644624,0.610187696985239,0.515966345431675,1.11772860312991,-0.26109063062962,0.318122105729789,0.4,0.666666666666667,0.122593857040489,-0.122519967212753,0.25512234174746,-0.25385093711823,0.0395832676688563,1.28146784088163,0.517269175989966,1.03273921781654,-0.112320568677074,0.608464228552303,0.495710866474956,-0.000683633490887596,1.4288904548458,-0.726761336365772,0.840628018772552,-1.07471060973595,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"92",0,0,0,1,0,1,0,"31_a",47,0,7,0,4,3,2,6,6,0,1,1,3,4,5,5,4,2,5,2,4,2,0,4,0,1,0,4,5,0.0797952827119486,3,0,5,5,5,6,6,5,4,4,2,2,2,3,0,0,0,1,1,0,4,4,5,5,5,5,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,5,5,5,1,1,1,5,5,5,6,6,5,4,5,1,1,2,3,2,2,3,3,3,3,0,0,0,1,1,1,5,5,5,5,5,5,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,4,4,5,2,1,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,-0.274767414295848,-0.00984722478116243,1.21326499780014,0.6,1.22645611215397,0.0127928955993478,0.666666666666667,0.41848920239666,-1.01518811361675,1.51686358999782,1.09841113644624,0.464002996526137,-0.212107437535839,0.118252201543595,0.35244576053518,0.609943275416287,0.6,1,0.122593857040489,1.75547606340181,1.71195103218249,-0.437469171853745,0.597034894231059,1.28146784088163,0.517269175989966,-0.072057307257129,-0.112320568677074,0.154647214893541,-0.168964403151107,0.354770284249328,0.77703750932592,-1.06718863992948,0.897288883204629,-1.39104296976647,"36+","Above Tertiary",0.707183333078768,0.607432188658205
"93",0,1,0,0,0,0,0,"30_a",36,1,9,0,3,3,2,6,6,3,0,1,3,1,5,5,3,0,3,3,1,1,0,1,0,1,0,3,3,0.0797952827119486,2,1,5,4,6,5,6,3,4,4,4,4,3,5,0,0,1,0,0,0,4,1,4,3,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,5,3,3,3,3,3,4,4,4,1,3,4,2,4,2,3,3,3,3,3,3,1,3,3,0,0,1,0,0,0,3,3,3,3,3,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,3,3,3,1,1,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0.611314904479192,-0.522552772258029,0.207732713511734,-0.2,-2.31841612030033,-2.30119096664311,0.333333333333333,-0.108097031225092,1.08401657013533,-1.90381231902925,1.09841113644624,-0.257997886475186,-1.29658905859974,-1.64085371432356,0.56689757256511,-1.27944453082293,-0.2,0.666666666666667,-1.11133996491052,-2.26742455260408,0.529027426287911,1.44840028914428,-0.834742135876244,-0.868240892191538,-0.485900003681117,-1.34949438485209,0.900120191193365,-1.81295251775248,-0.626882788322156,-0.868261609806006,0.77251439460101,-0.143502657040817,-0.0329709429012693,1.50767125819027,"36+","Above Tertiary",0.707183333078768,0.607432188658205
